Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:40:49,1694576449,0.5,334.703
2023-09-13 05:40:50,1694576450,0.5,334.797
2023-09-13 05:40:51,1694576451,6.5,334.984
2023-09-13 05:40:52,1694576452,2.0,335.078
2023-09-13 05:40:53,1694576453,8.1,335.188
2023-09-13 05:40:54,1694576454,5.1,335.281
2023-09-13 05:40:55,1694576455,2.9,335.391
2023-09-13 05:40:56,1694576456,4.1,335.484
2023-09-13 05:40:57,1694576457,2.3,335.641
2023-09-13 05:40:58,1694576458,1.9,335.734
2023-09-13 05:40:59,1694576459,1.6,335.844
2023-09-13 05:41:00,1694576460,1.4,336.5
2023-09-13 05:41:02,1694576462,2.0,336.625
2023-09-13 05:41:03,1694576463,0.5,336.719
2023-09-13 05:41:04,1694576464,0.8,336.812
2023-09-13 05:41:05,1694576465,1.5,337.016
2023-09-13 05:41:06,1694576466,2.4,337.109
2023-09-13 05:41:07,1694576467,2.9,337.234
2023-09-13 05:41:08,1694576468,2.8,337.328
2023-09-13 05:41:09,1694576469,3.2,337.5
2023-09-13 05:41:10,1694576470,6.7,337.641
2023-09-13 05:41:11,1694576471,2.0,337.734
2023-09-13 05:41:12,1694576472,1.6,337.828
2023-09-13 05:41:13,1694576473,1.2,337.922
2023-09-13 05:41:15,1694576475,1.3,338.016
2023-09-13 05:41:16,1694576476,1.0,338.109
2023-09-13 05:41:17,1694576477,0.6,338.203
2023-09-13 05:41:18,1694576478,0.9,338.297
2023-09-13 05:41:19,1694576479,0.5,338.5
2023-09-13 05:41:20,1694576480,2.5,338.594
2023-09-13 05:41:21,1694576481,5.5,338.688
2023-09-13 05:41:22,1694576482,4.6,338.781
2023-09-13 05:41:23,1694576483,3.6,338.875
2023-09-13 05:41:24,1694576484,3.0,338.969
2023-09-13 05:41:25,1694576485,9.0,341.312
2023-09-13 05:41:26,1694576486,1.3,341.406
2023-09-13 05:41:28,1694576488,1.6,341.531
2023-09-13 05:41:29,1694576489,1.5,350.156
2023-09-13 05:41:30,1694576490,1.1,350.312
2023-09-13 05:41:31,1694576491,0.8,350.484
2023-09-13 05:41:32,1694576492,5.2,350.734
2023-09-13 05:41:33,1694576493,0.6,350.969
2023-09-13 05:41:34,1694576494,3.2,351.078
2023-09-13 05:41:35,1694576495,1.8,351.172
2023-09-13 05:41:36,1694576496,7.0,351.281
2023-09-13 05:41:37,1694576497,3.3,351.375
2023-09-13 05:41:38,1694576498,2.5,351.469
2023-09-13 05:41:39,1694576499,1.5,351.578
2023-09-13 05:41:41,1694576501,1.4,351.672
2023-09-13 05:41:42,1694576502,1.5,351.766
2023-09-13 05:41:43,1694576503,1.1,351.859
2023-09-13 05:41:44,1694576504,0.9,351.953
2023-09-13 05:41:45,1694576505,0.7,352.047
2023-09-13 05:41:46,1694576506,0.6,352.141
2023-09-13 05:41:47,1694576507,0.8,352.344
2023-09-13 05:41:48,1694576508,12.1,352.453
2023-09-13 05:41:49,1694576509,5.6,352.547
2023-09-13 05:41:50,1694576510,3.6,352.641
2023-09-13 05:41:51,1694576511,2.5,352.734
2023-09-13 05:41:52,1694576512,2.2,352.828
2023-09-13 05:41:54,1694576514,2.3,354.359
2023-09-13 05:41:55,1694576515,2.1,354.453
2023-09-13 05:41:56,1694576516,1.1,354.578
2023-09-13 05:41:57,1694576517,1.1,354.719
2023-09-13 05:41:58,1694576518,1.0,354.828
2023-09-13 05:41:59,1694576519,0.8,354.922
2023-09-13 05:42:00,1694576520,0.6,355.109
2023-09-13 05:42:01,1694576521,3.5,355.234
2023-09-13 05:42:02,1694576522,6.1,355.328
2023-09-13 05:42:03,1694576523,3.6,355.422
2023-09-13 05:42:04,1694576524,3.8,355.516
2023-09-13 05:42:05,1694576525,7.6,355.984
2023-09-13 05:42:07,1694576527,2.1,356.078
2023-09-13 05:42:08,1694576528,2.7,356.188
2023-09-13 05:42:09,1694576529,1.1,356.312
2023-09-13 05:42:10,1694576530,1.2,356.406
2023-09-13 05:42:11,1694576531,1.0,356.516
2023-09-13 05:42:12,1694576532,1.0,356.641
2023-09-13 05:42:13,1694576533,0.6,356.781
2023-09-13 05:42:14,1694576534,0.5,357.031
2023-09-13 05:42:15,1694576535,6.7,357.125
2023-09-13 05:42:16,1694576536,4.3,357.234
2023-09-13 05:42:17,1694576537,5.4,357.328
2023-09-13 05:42:18,1694576538,3.5,357.422
2023-09-13 05:42:19,1694576539,2.5,357.531
2023-09-13 05:42:21,1694576541,1.8,357.641
2023-09-13 05:42:22,1694576542,2.1,357.734
2023-09-13 05:42:23,1694576543,1.9,357.828
2023-09-13 05:42:24,1694576544,1.2,357.922
