Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:20:35,1694596835,0.7,462.812
2023-09-13 11:20:36,1694596836,2.4,463.109
2023-09-13 11:20:37,1694596837,1.5,463.312
2023-09-13 11:20:38,1694596838,2.7,463.797
2023-09-13 11:20:39,1694596839,0.7,463.984
2023-09-13 11:20:40,1694596840,0.7,464.172
2023-09-13 11:20:41,1694596841,0.7,464.469
2023-09-13 11:20:42,1694596842,3.4,464.688
2023-09-13 11:20:44,1694596844,2.1,464.891
2023-09-13 11:20:45,1694596845,0.9,465.078
2023-09-13 11:20:46,1694596846,1.0,465.266
2023-09-13 11:20:47,1694596847,0.5,465.453
2023-09-13 11:20:48,1694596848,1.6,465.766
2023-09-13 11:20:49,1694596849,1.5,465.969
